,song,singer,id,url,preview_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,hot,cluster
42,Cooped Up,Post Malone Featuring Roddy Ricch,7DwcBgdzqhFJltEaV1XF81,https://open.spotify.com/track/7DwcBgdzqhFJltEaV1XF81,,0.669,0.773,0.0,-5.619,1.0,0.153,0.038,0.0,0.113,0.377,93.923,audio_features,7DwcBgdzqhFJltEaV1XF81,spotify:track:7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/tracks/7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/audio-analysis/7DwcBgdzqhFJltEaV1XF81,185857.0,4.0,True,11
43,Trouble With A Heartbreak,Jason Aldean,3HO30hRbkOLU6ZWERayfQO,https://open.spotify.com/track/3HO30hRbkOLU6ZWERayfQO,https://p.scdn.co/mp3-preview/0a71593f5365a725333bc8c6ec5f8b9372be801c?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.582,0.797,5.0,-4.926,1.0,0.0334,0.23,0.0,0.132,0.595,135.973,audio_features,3HO30hRbkOLU6ZWERayfQO,spotify:track:3HO30hRbkOLU6ZWERayfQO,https://api.spotify.com/v1/tracks/3HO30hRbkOLU6ZWERayfQO,https://api.spotify.com/v1/audio-analysis/3HO30hRbkOLU6ZWERayfQO,196027.0,4.0,True,3
44,Provenza,Karol G,7dSZ6zGTQx66c2GF91xCrb,https://open.spotify.com/track/7dSZ6zGTQx66c2GF91xCrb,,0.87,0.516,1.0,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005,audio_features,7dSZ6zGTQx66c2GF91xCrb,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb,210200.0,4.0,True,11
45,'Til You Can't,Cody Johnson,4k3lPl8YTKuY8c1HelVnm3,https://open.spotify.com/track/4k3lPl8YTKuY8c1HelVnm3,https://p.scdn.co/mp3-preview/2d4fcd0b616eb072cd9a7343c5745ebb4db23e54?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.501,0.815,1.0,-4.865,1.0,0.0436,0.0513,0.0,0.106,0.46,160.087,audio_features,4k3lPl8YTKuY8c1HelVnm3,spotify:track:4k3lPl8YTKuY8c1HelVnm3,https://api.spotify.com/v1/tracks/4k3lPl8YTKuY8c1HelVnm3,https://api.spotify.com/v1/audio-analysis/4k3lPl8YTKuY8c1HelVnm3,224213.0,4.0,True,3
46,MAMIII,Becky G X Karol G,1ri9ZUkBJVFUdgwzCnfcYs,https://open.spotify.com/track/1ri9ZUkBJVFUdgwzCnfcYs,https://p.scdn.co/mp3-preview/a2748f563c888258e379756cdc94922b9c7c9cde?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.843,0.7,4.0,-3.563,0.0,0.0803,0.0934,0.0,0.14,0.899,93.991,audio_features,1ri9ZUkBJVFUdgwzCnfcYs,spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/tracks/1ri9ZUkBJVFUdgwzCnfcYs,https://api.spotify.com/v1/audio-analysis/1ri9ZUkBJVFUdgwzCnfcYs,226088.0,4.0,True,6
47,Take My Name,Parmalee,2afB4eV1KWBqLqFqME6PTh,https://open.spotify.com/track/2afB4eV1KWBqLqFqME6PTh,https://p.scdn.co/mp3-preview/2189de57cd1fad2cc33a7447b97916f796903334?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.559,0.66,7.0,-4.143,1.0,0.0512,0.222,0.0,0.193,0.574,163.957,audio_features,2afB4eV1KWBqLqFqME6PTh,spotify:track:2afB4eV1KWBqLqFqME6PTh,https://api.spotify.com/v1/tracks/2afB4eV1KWBqLqFqME6PTh,https://api.spotify.com/v1/audio-analysis/2afB4eV1KWBqLqFqME6PTh,157907.0,4.0,True,9
48,Silent Hill,Kendrick Lamar & Kodak Black,3lzUeaCbcCDB5IXYfqWRlF,https://open.spotify.com/track/3lzUeaCbcCDB5IXYfqWRlF,,0.907,0.577,1.0,-6.737,0.0,0.0767,0.438,3.19e-05,0.137,0.801,140.07,audio_features,3lzUeaCbcCDB5IXYfqWRlF,spotify:track:3lzUeaCbcCDB5IXYfqWRlF,https://api.spotify.com/v1/tracks/3lzUeaCbcCDB5IXYfqWRlF,https://api.spotify.com/v1/audio-analysis/3lzUeaCbcCDB5IXYfqWRlF,220779.0,4.0,True,6
49,Ojitos Lindos,Bad Bunny & Bomba Estereo,3k3NWokhRRkEPhCzPmV8TW,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,https://p.scdn.co/mp3-preview/3cd0d6fb21cdca047df503d9df5bd617c08c04d8?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299.0,4.0,True,6
50,AA,Walker Hayes,77oKig47u34qCCFWKMfu1e,https://open.spotify.com/track/77oKig47u34qCCFWKMfu1e,https://p.scdn.co/mp3-preview/66d423a963d3329cb482311a3a304d611c95476b?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.635,0.747,4.0,-6.227,1.0,0.0293,0.00313,0.0,0.346,0.753,104.027,audio_features,77oKig47u34qCCFWKMfu1e,spotify:track:77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/tracks/77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/audio-analysis/77oKig47u34qCCFWKMfu1e,189560.0,4.0,True,8
51,Thousand Miles,The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg,https://p.scdn.co/mp3-preview/548d2f35f3fb0e53673c96392a851ec3c5813db6?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.376,0.657,7.0,-4.658,1.0,0.0768,0.0858,0.0,0.0884,0.203,80.565,audio_features,1r8ZCjfrQxoy2wVaBUbpwg,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,164782.0,4.0,True,2
52,In A Minute,Lil Baby,3ihIZrJreMJPjQdNLrEXnP,https://open.spotify.com/track/3ihIZrJreMJPjQdNLrEXnP,,0.643,0.605,4.0,-5.968,0.0,0.297,0.0336,0.0,0.112,0.145,84.216,audio_features,3ihIZrJreMJPjQdNLrEXnP,spotify:track:3ihIZrJreMJPjQdNLrEXnP,https://api.spotify.com/v1/tracks/3ihIZrJreMJPjQdNLrEXnP,https://api.spotify.com/v1/audio-analysis/3ihIZrJreMJPjQdNLrEXnP,200471.0,4.0,True,6
53,To The Moon!,JNR CHOI & Sam Tompkins,5vUnjhBzRJJIAOJPde6zDx,https://open.spotify.com/track/5vUnjhBzRJJIAOJPde6zDx,https://p.scdn.co/mp3-preview/6bcfb68ac0bc2d60ff981ec6e19c9c4ff9e66612?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.745,0.65,2.0,-11.814,1.0,0.346,0.0451,0.00758,0.111,0.386,144.047,audio_features,5vUnjhBzRJJIAOJPde6zDx,spotify:track:5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/tracks/5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/audio-analysis/5vUnjhBzRJJIAOJPde6zDx,152137.0,4.0,True,11
54,Tarot,Bad Bunny & Jhay Cortez,41oY4WCTj5kccfesTVFnvN,https://open.spotify.com/track/41oY4WCTj5kccfesTVFnvN,https://p.scdn.co/mp3-preview/db8db5f15768f239548f3499bdd12bfcc6ce063f?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.795,0.684,11.0,-3.971,0.0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895.0,4.0,True,4
55,Un Ratito,Bad Bunny,5CzixCxDkRXX9mScCmah8O,https://open.spotify.com/track/5CzixCxDkRXX9mScCmah8O,https://p.scdn.co/mp3-preview/62c5c24c4264ce0788d1655686a4eca459c82b11?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.787,0.546,0.0,-7.094,0.0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,audio_features,5CzixCxDkRXX9mScCmah8O,spotify:track:5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/tracks/5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/audio-analysis/5CzixCxDkRXX9mScCmah8O,176936.0,4.0,True,6
56,Damn Strait,Scotty McCreery,4jp9FimhP2bQ93vR0A5r7b,https://open.spotify.com/track/4jp9FimhP2bQ93vR0A5r7b,https://p.scdn.co/mp3-preview/08c1f78f28f51c927e4395ec7fcaf90752be9bfe?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.523,0.64,4.0,-6.15,1.0,0.0295,0.0512,5.52e-05,0.0675,0.48,144.022,audio_features,4jp9FimhP2bQ93vR0A5r7b,spotify:track:4jp9FimhP2bQ93vR0A5r7b,https://api.spotify.com/v1/tracks/4jp9FimhP2bQ93vR0A5r7b,https://api.spotify.com/v1/audio-analysis/4jp9FimhP2bQ93vR0A5r7b,230227.0,4.0,True,3
57,Get Into It (Yuh),Doja Cat,0W6I02J9xcqK8MtSeosEXb,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb,https://p.scdn.co/mp3-preview/3d8fcbd6ffac8fedc4b6f9cb6cc32ea73cc06295?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.912,0.655,8.0,-6.029,0.0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,audio_features,0W6I02J9xcqK8MtSeosEXb,spotify:track:0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/tracks/0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/audio-analysis/0W6I02J9xcqK8MtSeosEXb,138293.0,4.0,True,1
58,Hotel Lobby (Unc And Phew),Quavo & Takeoff,0QNNd0qMCDbraS1nQPg3aA,https://open.spotify.com/track/0QNNd0qMCDbraS1nQPg3aA,,0.821,0.636,11.0,-4.479,1.0,0.169,0.142,0.0,0.233,0.163,127.961,audio_features,0QNNd0qMCDbraS1nQPg3aA,spotify:track:0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/tracks/0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/audio-analysis/0QNNd0qMCDbraS1nQPg3aA,142657.0,4.0,True,5
59,She's All I Wanna Be,Tate McRae,0IuVhCflrQPMGRrOyoY5RW,https://open.spotify.com/track/0IuVhCflrQPMGRrOyoY5RW,https://p.scdn.co/mp3-preview/e3584e123135b15c1d9ae696b85c4016f2487540?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.614,0.644,2.0,-5.372,0.0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772.0,4.0,True,6
60,Rich Spirit,Kendrick Lamar,1QPreu0BNOrUfEb8HTd2qG,https://open.spotify.com/track/1QPreu0BNOrUfEb8HTd2qG,,0.852,0.421,10.0,-9.153,0.0,0.208,0.428,2.28e-06,0.106,0.457,95.977,audio_features,1QPreu0BNOrUfEb8HTd2qG,spotify:track:1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/audio-analysis/1QPreu0BNOrUfEb8HTd2qG,202285.0,4.0,True,1
61,Thought You Should Know,Morgan Wallen,6NHpyYvJyQsg2nXXzGYc2R,https://open.spotify.com/track/6NHpyYvJyQsg2nXXzGYc2R,,0.529,0.695,6.0,-6.174,1.0,0.0278,0.488,1.24e-05,0.142,0.514,139.993,audio_features,6NHpyYvJyQsg2nXXzGYc2R,spotify:track:6NHpyYvJyQsg2nXXzGYc2R,https://api.spotify.com/v1/tracks/6NHpyYvJyQsg2nXXzGYc2R,https://api.spotify.com/v1/audio-analysis/6NHpyYvJyQsg2nXXzGYc2R,215572.0,4.0,True,9
62,Efecto,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,https://p.scdn.co/mp3-preview/10a488c0e8056119b63f2d51e6507a6c1ac4235b?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.801,0.475,7.0,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061.0,4.0,True,1
63,2step,Ed Sheeran Featuring Lil Baby,2UN0lp72LAusrXi8LLVomt,https://open.spotify.com/track/2UN0lp72LAusrXi8LLVomt,https://p.scdn.co/mp3-preview/528101b29b47dbe5972746d6bace553fcdf1d61a?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.693,0.643,4.0,-5.867,0.0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,2UN0lp72LAusrXi8LLVomt,spotify:track:2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/tracks/2UN0lp72LAusrXi8LLVomt,https://api.spotify.com/v1/audio-analysis/2UN0lp72LAusrXi8LLVomt,163450.0,4.0,True,6
64,Fall In Love,Bailey Zimmerman,5gVCfYmQRPy1QJifP8f5gg,https://open.spotify.com/track/5gVCfYmQRPy1QJifP8f5gg,https://p.scdn.co/mp3-preview/94fb3f8dd9eaec96b219251a06305e7e23786c9c?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,audio_features,5gVCfYmQRPy1QJifP8f5gg,spotify:track:5gVCfYmQRPy1QJifP8f5gg,https://api.spotify.com/v1/tracks/5gVCfYmQRPy1QJifP8f5gg,https://api.spotify.com/v1/audio-analysis/5gVCfYmQRPy1QJifP8f5gg,232059.0,4.0,True,9
65,Slow Down Summer,Thomas Rhett,1fff5nZGyRJtFLkOrSSwOU,https://open.spotify.com/track/1fff5nZGyRJtFLkOrSSwOU,,0.464,0.755,4.0,-5.707,1.0,0.0354,0.00838,0.0,0.0989,0.449,155.973,audio_features,1fff5nZGyRJtFLkOrSSwOU,spotify:track:1fff5nZGyRJtFLkOrSSwOU,https://api.spotify.com/v1/tracks/1fff5nZGyRJtFLkOrSSwOU,https://api.spotify.com/v1/audio-analysis/1fff5nZGyRJtFLkOrSSwOU,216764.0,4.0,True,3
66,When You're Gone,Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,,0.603,0.691,5.0,-5.805,1.0,0.0372,0.0248,0.0,0.583,0.577,147.148,audio_features,0U1W2LZVUX7qTm7dDpqxh6,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,172267.0,4.0,True,4
67,Never Say Never,Cole Swindell / Lainey Wilson,03kCiUPjdAV9ur9ugm8PQT,https://open.spotify.com/track/03kCiUPjdAV9ur9ugm8PQT,https://p.scdn.co/mp3-preview/4721d7110d36f861c9442710f39a45c14ea08eb4?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.472,0.937,0.0,-4.028,0.0,0.0567,0.00717,0.0,0.11,0.454,140.073,audio_features,03kCiUPjdAV9ur9ugm8PQT,spotify:track:03kCiUPjdAV9ur9ugm8PQT,https://api.spotify.com/v1/tracks/03kCiUPjdAV9ur9ugm8PQT,https://api.spotify.com/v1/audio-analysis/03kCiUPjdAV9ur9ugm8PQT,176147.0,4.0,True,6
68,What Happened To Virgil,Lil Durk Featuring Gunna,7ohROa13QK43JBRqfCmz4P,https://open.spotify.com/track/7ohROa13QK43JBRqfCmz4P,https://p.scdn.co/mp3-preview/2a79bdf61a0282811a87ab4aaa53a15cfa120ce8?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.795,0.526,6.0,-9.086,0.0,0.204,0.067,2e-06,0.134,0.194,140.037,audio_features,7ohROa13QK43JBRqfCmz4P,spotify:track:7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P,181393.0,4.0,True,6
69,Yo No Soy Celoso,Bad Bunny,5kVZxyMY1gfdCLiChsfjn1,https://open.spotify.com/track/5kVZxyMY1gfdCLiChsfjn1,https://p.scdn.co/mp3-preview/8b867e2dbbeb7af42c1efbc76d29d186a8ca4a61?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.872,0.588,0.0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004,audio_features,5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1,230704.0,4.0,True,11
70,Right On,Lil Baby,6ws54n2IzyrIxxyzlG2bVJ,https://open.spotify.com/track/6ws54n2IzyrIxxyzlG2bVJ,,0.535,0.618,2.0,-5.668,1.0,0.382,0.0245,0.0,0.103,0.211,165.991,audio_features,6ws54n2IzyrIxxyzlG2bVJ,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,213976.0,4.0,True,3
71,Freaky Deaky,Tyga X Doja Cat,3vySEUpD0tc801F2WZDLYw,https://open.spotify.com/track/3vySEUpD0tc801F2WZDLYw,https://p.scdn.co/mp3-preview/6fbcfc734947de72bd6e2d50f8d2cd2db99bd0bb?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.799,0.653,2.0,-5.453,0.0,0.037,0.019,0.0,0.0935,0.236,104.019,audio_features,3vySEUpD0tc801F2WZDLYw,spotify:track:3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/tracks/3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/audio-analysis/3vySEUpD0tc801F2WZDLYw,215281.0,4.0,True,6
72,Father Time,Kendrick Lamar Featuring Sampha,28qA8y1sz0FTuSapsCxNOG,https://open.spotify.com/track/28qA8y1sz0FTuSapsCxNOG,,0.514,0.779,10.0,-4.365,0.0,0.344,0.181,0.0,0.099,0.517,152.869,audio_features,28qA8y1sz0FTuSapsCxNOG,spotify:track:28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/tracks/28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/audio-analysis/28qA8y1sz0FTuSapsCxNOG,222497.0,4.0,True,7
73,Like I Love Country Music,Kane Brown,3j1xkzTW8owIphkWV51V9s,https://open.spotify.com/track/3j1xkzTW8owIphkWV51V9s,https://p.scdn.co/mp3-preview/a0ddfecf41fff38be7d1659bd0c6c54b08a2dbc4?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.542,0.82,8.0,-6.073,1.0,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,spotify:track:3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341.0,4.0,True,2
74,If I Was A Cowboy,Miranda Lambert,6F7UOC6fPWOkPqybOWBHSv,https://open.spotify.com/track/6F7UOC6fPWOkPqybOWBHSv,https://p.scdn.co/mp3-preview/77f1a044ccd3775baca6bbfd00f0f6e358ede99c?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.575,0.644,6.0,-5.68,0.0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,spotify:track:6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013.0,4.0,True,13
75,Dua Lipa,Jack Harlow,0LnS7aOdOdI1dNKZqdOLz4,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4,https://p.scdn.co/mp3-preview/3133cd6d8db0b93c0442714062260db23be2e98f?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.833,0.652,11.0,-6.942,1.0,0.0762,0.00161,0.0985,0.106,0.405,158.022,audio_features,0LnS7aOdOdI1dNKZqdOLz4,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,https://api.spotify.com/v1/tracks/0LnS7aOdOdI1dNKZqdOLz4,https://api.spotify.com/v1/audio-analysis/0LnS7aOdOdI1dNKZqdOLz4,135053.0,4.0,True,5
76,Neverita,Bad Bunny,31i56LZnwE6uSu3exoHjtB,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,https://p.scdn.co/mp3-preview/545c52ad44359becf52e53977c0758cc6de4550b?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.876,0.498,10.0,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016,audio_features,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB,173119.0,4.0,True,5
77,Count Me Out,Kendrick Lamar,6BU1RZexmvJcBjgagVVt3M,https://open.spotify.com/track/6BU1RZexmvJcBjgagVVt3M,,0.776,0.431,4.0,-7.544,0.0,0.091,0.671,0.0,0.153,0.495,133.999,audio_features,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/tracks/6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/audio-analysis/6BU1RZexmvJcBjgagVVt3M,283642.0,4.0,True,6
78,United In Grief,Kendrick Lamar,5Gt9bxniM1SxN61yRzRhXL,https://open.spotify.com/track/5Gt9bxniM1SxN61yRzRhXL,,0.529,0.845,8.0,-8.142,1.0,0.404,0.244,0.0,0.143,0.331,85.63,audio_features,5Gt9bxniM1SxN61yRzRhXL,spotify:track:5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/tracks/5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/audio-analysis/5Gt9bxniM1SxN61yRzRhXL,255378.0,3.0,True,10
79,La Corriente,Bad Bunny & Tony Dize,1797zYiX4cKosMH836X9Gt,https://open.spotify.com/track/1797zYiX4cKosMH836X9Gt,https://p.scdn.co/mp3-preview/5b652748ee9a5a10433e28fa0f63f365b8bf58c2?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.663,0.786,11.0,-3.51,0.0,0.195,0.229,0.0,0.219,0.579,196.12,audio_features,1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/audio-analysis/1797zYiX4cKosMH836X9Gt,198367.0,4.0,True,7
80,Me Or Sum,"Nardo Wick, Lil Baby & Future",2HHLfzE7PkljuqyYU4vwmh,https://open.spotify.com/track/2HHLfzE7PkljuqyYU4vwmh,https://p.scdn.co/mp3-preview/2bf1b95ab7b43ff1567fc88b0d5d961f757c5e7d?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.534,0.573,1.0,-6.757,1.0,0.414,0.00926,0.0,0.136,0.373,160.333,audio_features,2HHLfzE7PkljuqyYU4vwmh,spotify:track:2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,225533.0,4.0,True,3
81,Flower Shops,ERNEST Featuring Morgan Wallen,2ccuOtUjIyx3tPcsnpeBzJ,https://open.spotify.com/track/2ccuOtUjIyx3tPcsnpeBzJ,https://p.scdn.co/mp3-preview/cfa5440e9cfd7da653fa9343b06896d40ac4b0df?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.527,0.461,7.0,-5.908,1.0,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405.0,3.0,True,10
83,Love You Better,Future,4XJRpBOG0bU3Nxnvam3FnC,https://open.spotify.com/track/4XJRpBOG0bU3Nxnvam3FnC,https://p.scdn.co/mp3-preview/cddf09a09e4748f4836d984877d15b45502e3887?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.709,0.357,5.0,-9.289,1.0,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,4XJRpBOG0bU3Nxnvam3FnC,spotify:track:4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/tracks/4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/audio-analysis/4XJRpBOG0bU3Nxnvam3FnC,129480.0,4.0,True,11
84,Pushin P,Gunna & Future Featuring Young Thug,3XOalgusokruzA5ZBA2Qcb,https://open.spotify.com/track/3XOalgusokruzA5ZBA2Qcb,https://p.scdn.co/mp3-preview/c1e2bcd0831c65617306354ee90da980a6af22f9?cid=4b7a6ff9e9e242208bcb12834b0244ac,0.773,0.422,1.0,-4.572,0.0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3XOalgusokruzA5ZBA2Qcb,spotify:track:3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/tracks/3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/audio-analysis/3XOalgusokruzA5ZBA2Qcb,136267.0,1.0,True,0
85,Hold My Hand,Lady Gaga,0oWraSo5ASJ0h1BEagTyEw,https://open.spotify.com/track/0oWraSo5ASJ0h1BEagTyEw,,0.519,0.617,7.0,-4.287,1.0,0.0313,0.0387,0.0,0.401,0.222,147.708,audio_features,0oWraSo5ASJ0h1BEagTyEw,spotify:track:0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/tracks/0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/audio-analysis/0oWraSo5ASJ0h1BEagTyEw,225300.0,3.0,True,10
